SAMPLE_KEY,PLATE_ID,WELL_POSITION,SITE,IMG_Hoechst,IMG_ERSyto,IMG_Ph_golgi,IMG_Mito,IMG_ERSytoBleed
P102785-E11-5,P102785,E11,5,E11_s5_x1_y1_Fluorescence_405_nm_Ex.tiff,E11_s5_x1_y1_Fluorescence_488_nm_Ex.tiff,E11_s5_x1_y1_Fluorescence_561_nm_Ex.tiff,E11_s5_x1_y1_Fluorescence_638_nm_Ex.tiff,E11_s5_x1_y1_Fluorescence_730_nm_Ex.tiff
P102785-E11-6,P102785,E11,6,E11_s6_x2_y1_Fluorescence_405_nm_Ex.tiff,E11_s6_x2_y1_Fluorescence_488_nm_Ex.tiff,E11_s6_x2_y1_Fluorescence_561_nm_Ex.tiff,E11_s6_x2_y1_Fluorescence_638_nm_Ex.tiff,E11_s6_x2_y1_Fluorescence_730_nm_Ex.tiff
P102785-E11-7,P102785,E11,7,E11_s7_x0_y2_Fluorescence_405_nm_Ex.tiff,E11_s7_x0_y2_Fluorescence_488_nm_Ex.tiff,E11_s7_x0_y2_Fluorescence_561_nm_Ex.tiff,E11_s7_x0_y2_Fluorescence_638_nm_Ex.tiff,E11_s7_x0_y2_Fluorescence_730_nm_Ex.tiff
P102785-E11-8,P102785,E11,8,E11_s8_x1_y2_Fluorescence_405_nm_Ex.tiff,E11_s8_x1_y2_Fluorescence_488_nm_Ex.tiff,E11_s8_x1_y2_Fluorescence_561_nm_Ex.tiff,E11_s8_x1_y2_Fluorescence_638_nm_Ex.tiff,E11_s8_x1_y2_Fluorescence_730_nm_Ex.tiff
P102785-E11-9,P102785,E11,9,E11_s9_x2_y2_Fluorescence_405_nm_Ex.tiff,E11_s9_x2_y2_Fluorescence_488_nm_Ex.tiff,E11_s9_x2_y2_Fluorescence_561_nm_Ex.tiff,E11_s9_x2_y2_Fluorescence_638_nm_Ex.tiff,E11_s9_x2_y2_Fluorescence_730_nm_Ex.tiff
P102785-E12-1,P102785,E12,1,E12_s1_x0_y0_Fluorescence_405_nm_Ex.tiff,E12_s1_x0_y0_Fluorescence_488_nm_Ex.tiff,E12_s1_x0_y0_Fluorescence_561_nm_Ex.tiff,E12_s1_x0_y0_Fluorescence_638_nm_Ex.tiff,E12_s1_x0_y0_Fluorescence_730_nm_Ex.tiff
P102785-E12-2,P102785,E12,2,E12_s2_x1_y0_Fluorescence_405_nm_Ex.tiff,E12_s2_x1_y0_Fluorescence_488_nm_Ex.tiff,E12_s2_x1_y0_Fluorescence_561_nm_Ex.tiff,E12_s2_x1_y0_Fluorescence_638_nm_Ex.tiff,E12_s2_x1_y0_Fluorescence_730_nm_Ex.tiff
P102785-E12-3,P102785,E12,3,E12_s3_x2_y0_Fluorescence_405_nm_Ex.tiff,E12_s3_x2_y0_Fluorescence_488_nm_Ex.tiff,E12_s3_x2_y0_Fluorescence_561_nm_Ex.tiff,E12_s3_x2_y0_Fluorescence_638_nm_Ex.tiff,E12_s3_x2_y0_Fluorescence_730_nm_Ex.tiff
P102785-E12-4,P102785,E12,4,E12_s4_x0_y1_Fluorescence_405_nm_Ex.tiff,E12_s4_x0_y1_Fluorescence_488_nm_Ex.tiff,E12_s4_x0_y1_Fluorescence_561_nm_Ex.tiff,E12_s4_x0_y1_Fluorescence_638_nm_Ex.tiff,E12_s4_x0_y1_Fluorescence_730_nm_Ex.tiff
P102785-E12-5,P102785,E12,5,E12_s5_x1_y1_Fluorescence_405_nm_Ex.tiff,E12_s5_x1_y1_Fluorescence_488_nm_Ex.tiff,E12_s5_x1_y1_Fluorescence_561_nm_Ex.tiff,E12_s5_x1_y1_Fluorescence_638_nm_Ex.tiff,E12_s5_x1_y1_Fluorescence_730_nm_Ex.tiff
P102785-E12-6,P102785,E12,6,E12_s6_x2_y1_Fluorescence_405_nm_Ex.tiff,E12_s6_x2_y1_Fluorescence_488_nm_Ex.tiff,E12_s6_x2_y1_Fluorescence_561_nm_Ex.tiff,E12_s6_x2_y1_Fluorescence_638_nm_Ex.tiff,E12_s6_x2_y1_Fluorescence_730_nm_Ex.tiff
P102785-E12-7,P102785,E12,7,E12_s7_x0_y2_Fluorescence_405_nm_Ex.tiff,E12_s7_x0_y2_Fluorescence_488_nm_Ex.tiff,E12_s7_x0_y2_Fluorescence_561_nm_Ex.tiff,E12_s7_x0_y2_Fluorescence_638_nm_Ex.tiff,E12_s7_x0_y2_Fluorescence_730_nm_Ex.tiff
P102785-E12-8,P102785,E12,8,E12_s8_x1_y2_Fluorescence_405_nm_Ex.tiff,E12_s8_x1_y2_Fluorescence_488_nm_Ex.tiff,E12_s8_x1_y2_Fluorescence_561_nm_Ex.tiff,E12_s8_x1_y2_Fluorescence_638_nm_Ex.tiff,E12_s8_x1_y2_Fluorescence_730_nm_Ex.tiff
P102785-E12-9,P102785,E12,9,E12_s9_x2_y2_Fluorescence_405_nm_Ex.tiff,E12_s9_x2_y2_Fluorescence_488_nm_Ex.tiff,E12_s9_x2_y2_Fluorescence_561_nm_Ex.tiff,E12_s9_x2_y2_Fluorescence_638_nm_Ex.tiff,E12_s9_x2_y2_Fluorescence_730_nm_Ex.tiff
P102785-E15-1,P102785,E15,1,E15_s1_x0_y0_Fluorescence_405_nm_Ex.tiff,E15_s1_x0_y0_Fluorescence_488_nm_Ex.tiff,E15_s1_x0_y0_Fluorescence_561_nm_Ex.tiff,E15_s1_x0_y0_Fluorescence_638_nm_Ex.tiff,E15_s1_x0_y0_Fluorescence_730_nm_Ex.tiff
P102785-E15-2,P102785,E15,2,E15_s2_x1_y0_Fluorescence_405_nm_Ex.tiff,E15_s2_x1_y0_Fluorescence_488_nm_Ex.tiff,E15_s2_x1_y0_Fluorescence_561_nm_Ex.tiff,E15_s2_x1_y0_Fluorescence_638_nm_Ex.tiff,E15_s2_x1_y0_Fluorescence_730_nm_Ex.tiff
P102785-E15-3,P102785,E15,3,E15_s3_x2_y0_Fluorescence_405_nm_Ex.tiff,E15_s3_x2_y0_Fluorescence_488_nm_Ex.tiff,E15_s3_x2_y0_Fluorescence_561_nm_Ex.tiff,E15_s3_x2_y0_Fluorescence_638_nm_Ex.tiff,E15_s3_x2_y0_Fluorescence_730_nm_Ex.tiff
P102785-E15-4,P102785,E15,4,E15_s4_x0_y1_Fluorescence_405_nm_Ex.tiff,E15_s4_x0_y1_Fluorescence_488_nm_Ex.tiff,E15_s4_x0_y1_Fluorescence_561_nm_Ex.tiff,E15_s4_x0_y1_Fluorescence_638_nm_Ex.tiff,E15_s4_x0_y1_Fluorescence_730_nm_Ex.tiff
P102785-E15-5,P102785,E15,5,E15_s5_x1_y1_Fluorescence_405_nm_Ex.tiff,E15_s5_x1_y1_Fluorescence_488_nm_Ex.tiff,E15_s5_x1_y1_Fluorescence_561_nm_Ex.tiff,E15_s5_x1_y1_Fluorescence_638_nm_Ex.tiff,E15_s5_x1_y1_Fluorescence_730_nm_Ex.tiff
P102785-E15-6,P102785,E15,6,E15_s6_x2_y1_Fluorescence_405_nm_Ex.tiff,E15_s6_x2_y1_Fluorescence_488_nm_Ex.tiff,E15_s6_x2_y1_Fluorescence_561_nm_Ex.tiff,E15_s6_x2_y1_Fluorescence_638_nm_Ex.tiff,E15_s6_x2_y1_Fluorescence_730_nm_Ex.tiff
P102785-E15-7,P102785,E15,7,E15_s7_x0_y2_Fluorescence_405_nm_Ex.tiff,E15_s7_x0_y2_Fluorescence_488_nm_Ex.tiff,E15_s7_x0_y2_Fluorescence_561_nm_Ex.tiff,E15_s7_x0_y2_Fluorescence_638_nm_Ex.tiff,E15_s7_x0_y2_Fluorescence_730_nm_Ex.tiff
P102785-E15-8,P102785,E15,8,E15_s8_x1_y2_Fluorescence_405_nm_Ex.tiff,E15_s8_x1_y2_Fluorescence_488_nm_Ex.tiff,E15_s8_x1_y2_Fluorescence_561_nm_Ex.tiff,E15_s8_x1_y2_Fluorescence_638_nm_Ex.tiff,E15_s8_x1_y2_Fluorescence_730_nm_Ex.tiff
P102785-E15-9,P102785,E15,9,E15_s9_x2_y2_Fluorescence_405_nm_Ex.tiff,E15_s9_x2_y2_Fluorescence_488_nm_Ex.tiff,E15_s9_x2_y2_Fluorescence_561_nm_Ex.tiff,E15_s9_x2_y2_Fluorescence_638_nm_Ex.tiff,E15_s9_x2_y2_Fluorescence_730_nm_Ex.tiff
P102785-E20-1,P102785,E20,1,E20_s1_x0_y0_Fluorescence_405_nm_Ex.tiff,E20_s1_x0_y0_Fluorescence_488_nm_Ex.tiff,E20_s1_x0_y0_Fluorescence_561_nm_Ex.tiff,E20_s1_x0_y0_Fluorescence_638_nm_Ex.tiff,E20_s1_x0_y0_Fluorescence_730_nm_Ex.tiff
P102785-E20-2,P102785,E20,2,E20_s2_x1_y0_Fluorescence_405_nm_Ex.tiff,E20_s2_x1_y0_Fluorescence_488_nm_Ex.tiff,E20_s2_x1_y0_Fluorescence_561_nm_Ex.tiff,E20_s2_x1_y0_Fluorescence_638_nm_Ex.tiff,E20_s2_x1_y0_Fluorescence_730_nm_Ex.tiff
P102785-E20-3,P102785,E20,3,E20_s3_x2_y0_Fluorescence_405_nm_Ex.tiff,E20_s3_x2_y0_Fluorescence_488_nm_Ex.tiff,E20_s3_x2_y0_Fluorescence_561_nm_Ex.tiff,E20_s3_x2_y0_Fluorescence_638_nm_Ex.tiff,E20_s3_x2_y0_Fluorescence_730_nm_Ex.tiff
P102785-E20-4,P102785,E20,4,E20_s4_x0_y1_Fluorescence_405_nm_Ex.tiff,E20_s4_x0_y1_Fluorescence_488_nm_Ex.tiff,E20_s4_x0_y1_Fluorescence_561_nm_Ex.tiff,E20_s4_x0_y1_Fluorescence_638_nm_Ex.tiff,E20_s4_x0_y1_Fluorescence_730_nm_Ex.tiff
P102785-E20-5,P102785,E20,5,E20_s5_x1_y1_Fluorescence_405_nm_Ex.tiff,E20_s5_x1_y1_Fluorescence_488_nm_Ex.tiff,E20_s5_x1_y1_Fluorescence_561_nm_Ex.tiff,E20_s5_x1_y1_Fluorescence_638_nm_Ex.tiff,E20_s5_x1_y1_Fluorescence_730_nm_Ex.tiff
P102785-E20-6,P102785,E20,6,E20_s6_x2_y1_Fluorescence_405_nm_Ex.tiff,E20_s6_x2_y1_Fluorescence_488_nm_Ex.tiff,E20_s6_x2_y1_Fluorescence_561_nm_Ex.tiff,E20_s6_x2_y1_Fluorescence_638_nm_Ex.tiff,E20_s6_x2_y1_Fluorescence_730_nm_Ex.tiff
P102785-E20-7,P102785,E20,7,E20_s7_x0_y2_Fluorescence_405_nm_Ex.tiff,E20_s7_x0_y2_Fluorescence_488_nm_Ex.tiff,E20_s7_x0_y2_Fluorescence_561_nm_Ex.tiff,E20_s7_x0_y2_Fluorescence_638_nm_Ex.tiff,E20_s7_x0_y2_Fluorescence_730_nm_Ex.tiff
P102785-E20-8,P102785,E20,8,E20_s8_x1_y2_Fluorescence_405_nm_Ex.tiff,E20_s8_x1_y2_Fluorescence_488_nm_Ex.tiff,E20_s8_x1_y2_Fluorescence_561_nm_Ex.tiff,E20_s8_x1_y2_Fluorescence_638_nm_Ex.tiff,E20_s8_x1_y2_Fluorescence_730_nm_Ex.tiff
P102785-E20-9,P102785,E20,9,E20_s9_x2_y2_Fluorescence_405_nm_Ex.tiff,E20_s9_x2_y2_Fluorescence_488_nm_Ex.tiff,E20_s9_x2_y2_Fluorescence_561_nm_Ex.tiff,E20_s9_x2_y2_Fluorescence_638_nm_Ex.tiff,E20_s9_x2_y2_Fluorescence_730_nm_Ex.tiff
P102785-E21-1,P102785,E21,1,E21_s1_x0_y0_Fluorescence_405_nm_Ex.tiff,E21_s1_x0_y0_Fluorescence_488_nm_Ex.tiff,E21_s1_x0_y0_Fluorescence_561_nm_Ex.tiff,E21_s1_x0_y0_Fluorescence_638_nm_Ex.tiff,E21_s1_x0_y0_Fluorescence_730_nm_Ex.tiff
P102785-E21-2,P102785,E21,2,E21_s2_x1_y0_Fluorescence_405_nm_Ex.tiff,E21_s2_x1_y0_Fluorescence_488_nm_Ex.tiff,E21_s2_x1_y0_Fluorescence_561_nm_Ex.tiff,E21_s2_x1_y0_Fluorescence_638_nm_Ex.tiff,E21_s2_x1_y0_Fluorescence_730_nm_Ex.tiff
P102785-E21-3,P102785,E21,3,E21_s3_x2_y0_Fluorescence_405_nm_Ex.tiff,E21_s3_x2_y0_Fluorescence_488_nm_Ex.tiff,E21_s3_x2_y0_Fluorescence_561_nm_Ex.tiff,E21_s3_x2_y0_Fluorescence_638_nm_Ex.tiff,E21_s3_x2_y0_Fluorescence_730_nm_Ex.tiff
P102785-E21-4,P102785,E21,4,E21_s4_x0_y1_Fluorescence_405_nm_Ex.tiff,E21_s4_x0_y1_Fluorescence_488_nm_Ex.tiff,E21_s4_x0_y1_Fluorescence_561_nm_Ex.tiff,E21_s4_x0_y1_Fluorescence_638_nm_Ex.tiff,E21_s4_x0_y1_Fluorescence_730_nm_Ex.tiff
P102785-E21-5,P102785,E21,5,E21_s5_x1_y1_Fluorescence_405_nm_Ex.tiff,E21_s5_x1_y1_Fluorescence_488_nm_Ex.tiff,E21_s5_x1_y1_Fluorescence_561_nm_Ex.tiff,E21_s5_x1_y1_Fluorescence_638_nm_Ex.tiff,E21_s5_x1_y1_Fluorescence_730_nm_Ex.tiff
P102785-E21-6,P102785,E21,6,E21_s6_x2_y1_Fluorescence_405_nm_Ex.tiff,E21_s6_x2_y1_Fluorescence_488_nm_Ex.tiff,E21_s6_x2_y1_Fluorescence_561_nm_Ex.tiff,E21_s6_x2_y1_Fluorescence_638_nm_Ex.tiff,E21_s6_x2_y1_Fluorescence_730_nm_Ex.tiff
P102785-E21-7,P102785,E21,7,E21_s7_x0_y2_Fluorescence_405_nm_Ex.tiff,E21_s7_x0_y2_Fluorescence_488_nm_Ex.tiff,E21_s7_x0_y2_Fluorescence_561_nm_Ex.tiff,E21_s7_x0_y2_Fluorescence_638_nm_Ex.tiff,E21_s7_x0_y2_Fluorescence_730_nm_Ex.tiff
P102785-E21-8,P102785,E21,8,E21_s8_x1_y2_Fluorescence_405_nm_Ex.tiff,E21_s8_x1_y2_Fluorescence_488_nm_Ex.tiff,E21_s8_x1_y2_Fluorescence_561_nm_Ex.tiff,E21_s8_x1_y2_Fluorescence_638_nm_Ex.tiff,E21_s8_x1_y2_Fluorescence_730_nm_Ex.tiff
P102785-E21-9,P102785,E21,9,E21_s9_x2_y2_Fluorescence_405_nm_Ex.tiff,E21_s9_x2_y2_Fluorescence_488_nm_Ex.tiff,E21_s9_x2_y2_Fluorescence_561_nm_Ex.tiff,E21_s9_x2_y2_Fluorescence_638_nm_Ex.tiff,E21_s9_x2_y2_Fluorescence_730_nm_Ex.tiff
P102785-E22-1,P102785,E22,1,E22_s1_x0_y0_Fluorescence_405_nm_Ex.tiff,E22_s1_x0_y0_Fluorescence_488_nm_Ex.tiff,E22_s1_x0_y0_Fluorescence_561_nm_Ex.tiff,E22_s1_x0_y0_Fluorescence_638_nm_Ex.tiff,E22_s1_x0_y0_Fluorescence_730_nm_Ex.tiff
P102785-E22-2,P102785,E22,2,E22_s2_x1_y0_Fluorescence_405_nm_Ex.tiff,E22_s2_x1_y0_Fluorescence_488_nm_Ex.tiff,E22_s2_x1_y0_Fluorescence_561_nm_Ex.tiff,E22_s2_x1_y0_Fluorescence_638_nm_Ex.tiff,E22_s2_x1_y0_Fluorescence_730_nm_Ex.tiff
P102785-E22-3,P102785,E22,3,E22_s3_x2_y0_Fluorescence_405_nm_Ex.tiff,E22_s3_x2_y0_Fluorescence_488_nm_Ex.tiff,E22_s3_x2_y0_Fluorescence_561_nm_Ex.tiff,E22_s3_x2_y0_Fluorescence_638_nm_Ex.tiff,E22_s3_x2_y0_Fluorescence_730_nm_Ex.tiff
P102785-E22-4,P102785,E22,4,E22_s4_x0_y1_Fluorescence_405_nm_Ex.tiff,E22_s4_x0_y1_Fluorescence_488_nm_Ex.tiff,E22_s4_x0_y1_Fluorescence_561_nm_Ex.tiff,E22_s4_x0_y1_Fluorescence_638_nm_Ex.tiff,E22_s4_x0_y1_Fluorescence_730_nm_Ex.tiff
P102785-E22-5,P102785,E22,5,E22_s5_x1_y1_Fluorescence_405_nm_Ex.tiff,E22_s5_x1_y1_Fluorescence_488_nm_Ex.tiff,E22_s5_x1_y1_Fluorescence_561_nm_Ex.tiff,E22_s5_x1_y1_Fluorescence_638_nm_Ex.tiff,E22_s5_x1_y1_Fluorescence_730_nm_Ex.tiff
P102785-E22-6,P102785,E22,6,E22_s6_x2_y1_Fluorescence_405_nm_Ex.tiff,E22_s6_x2_y1_Fluorescence_488_nm_Ex.tiff,E22_s6_x2_y1_Fluorescence_561_nm_Ex.tiff,E22_s6_x2_y1_Fluorescence_638_nm_Ex.tiff,E22_s6_x2_y1_Fluorescence_730_nm_Ex.tiff
P102785-E22-7,P102785,E22,7,E22_s7_x0_y2_Fluorescence_405_nm_Ex.tiff,E22_s7_x0_y2_Fluorescence_488_nm_Ex.tiff,E22_s7_x0_y2_Fluorescence_561_nm_Ex.tiff,E22_s7_x0_y2_Fluorescence_638_nm_Ex.tiff,E22_s7_x0_y2_Fluorescence_730_nm_Ex.tiff
P102785-E22-8,P102785,E22,8,E22_s8_x1_y2_Fluorescence_405_nm_Ex.tiff,E22_s8_x1_y2_Fluorescence_488_nm_Ex.tiff,E22_s8_x1_y2_Fluorescence_561_nm_Ex.tiff,E22_s8_x1_y2_Fluorescence_638_nm_Ex.tiff,E22_s8_x1_y2_Fluorescence_730_nm_Ex.tiff
P102785-E22-9,P102785,E22,9,E22_s9_x2_y2_Fluorescence_405_nm_Ex.tiff,E22_s9_x2_y2_Fluorescence_488_nm_Ex.tiff,E22_s9_x2_y2_Fluorescence_561_nm_Ex.tiff,E22_s9_x2_y2_Fluorescence_638_nm_Ex.tiff,E22_s9_x2_y2_Fluorescence_730_nm_Ex.tiff
P102785-E24-1,P102785,E24,1,E24_s1_x0_y0_Fluorescence_405_nm_Ex.tiff,E24_s1_x0_y0_Fluorescence_488_nm_Ex.tiff,E24_s1_x0_y0_Fluorescence_561_nm_Ex.tiff,E24_s1_x0_y0_Fluorescence_638_nm_Ex.tiff,E24_s1_x0_y0_Fluorescence_730_nm_Ex.tiff
P102785-E24-2,P102785,E24,2,E24_s2_x1_y0_Fluorescence_405_nm_Ex.tiff,E24_s2_x1_y0_Fluorescence_488_nm_Ex.tiff,E24_s2_x1_y0_Fluorescence_561_nm_Ex.tiff,E24_s2_x1_y0_Fluorescence_638_nm_Ex.tiff,E24_s2_x1_y0_Fluorescence_730_nm_Ex.tiff
P102785-E24-3,P102785,E24,3,E24_s3_x2_y0_Fluorescence_405_nm_Ex.tiff,E24_s3_x2_y0_Fluorescence_488_nm_Ex.tiff,E24_s3_x2_y0_Fluorescence_561_nm_Ex.tiff,E24_s3_x2_y0_Fluorescence_638_nm_Ex.tiff,E24_s3_x2_y0_Fluorescence_730_nm_Ex.tiff
P102785-E24-4,P102785,E24,4,E24_s4_x0_y1_Fluorescence_405_nm_Ex.tiff,E24_s4_x0_y1_Fluorescence_488_nm_Ex.tiff,E24_s4_x0_y1_Fluorescence_561_nm_Ex.tiff,E24_s4_x0_y1_Fluorescence_638_nm_Ex.tiff,E24_s4_x0_y1_Fluorescence_730_nm_Ex.tiff
P102785-E24-5,P102785,E24,5,E24_s5_x1_y1_Fluorescence_405_nm_Ex.tiff,E24_s5_x1_y1_Fluorescence_488_nm_Ex.tiff,E24_s5_x1_y1_Fluorescence_561_nm_Ex.tiff,E24_s5_x1_y1_Fluorescence_638_nm_Ex.tiff,E24_s5_x1_y1_Fluorescence_730_nm_Ex.tiff
P102785-E24-6,P102785,E24,6,E24_s6_x2_y1_Fluorescence_405_nm_Ex.tiff,E24_s6_x2_y1_Fluorescence_488_nm_Ex.tiff,E24_s6_x2_y1_Fluorescence_561_nm_Ex.tiff,E24_s6_x2_y1_Fluorescence_638_nm_Ex.tiff,E24_s6_x2_y1_Fluorescence_730_nm_Ex.tiff
P102785-E24-7,P102785,E24,7,E24_s7_x0_y2_Fluorescence_405_nm_Ex.tiff,E24_s7_x0_y2_Fluorescence_488_nm_Ex.tiff,E24_s7_x0_y2_Fluorescence_561_nm_Ex.tiff,E24_s7_x0_y2_Fluorescence_638_nm_Ex.tiff,E24_s7_x0_y2_Fluorescence_730_nm_Ex.tiff
P102785-E24-8,P102785,E24,8,E24_s8_x1_y2_Fluorescence_405_nm_Ex.tiff,E24_s8_x1_y2_Fluorescence_488_nm_Ex.tiff,E24_s8_x1_y2_Fluorescence_561_nm_Ex.tiff,E24_s8_x1_y2_Fluorescence_638_nm_Ex.tiff,E24_s8_x1_y2_Fluorescence_730_nm_Ex.tiff
P102785-E24-9,P102785,E24,9,E24_s9_x2_y2_Fluorescence_405_nm_Ex.tiff,E24_s9_x2_y2_Fluorescence_488_nm_Ex.tiff,E24_s9_x2_y2_Fluorescence_561_nm_Ex.tiff,E24_s9_x2_y2_Fluorescence_638_nm_Ex.tiff,E24_s9_x2_y2_Fluorescence_730_nm_Ex.tiff
P102785-F01-1,P102785,F01,1,F01_s1_x0_y0_Fluorescence_405_nm_Ex.tiff,F01_s1_x0_y0_Fluorescence_488_nm_Ex.tiff,F01_s1_x0_y0_Fluorescence_561_nm_Ex.tiff,F01_s1_x0_y0_Fluorescence_638_nm_Ex.tiff,F01_s1_x0_y0_Fluorescence_730_nm_Ex.tiff
P102785-F01-2,P102785,F01,2,F01_s2_x1_y0_Fluorescence_405_nm_Ex.tiff,F01_s2_x1_y0_Fluorescence_488_nm_Ex.tiff,F01_s2_x1_y0_Fluorescence_561_nm_Ex.tiff,F01_s2_x1_y0_Fluorescence_638_nm_Ex.tiff,F01_s2_x1_y0_Fluorescence_730_nm_Ex.tiff
P102785-F01-3,P102785,F01,3,F01_s3_x2_y0_Fluorescence_405_nm_Ex.tiff,F01_s3_x2_y0_Fluorescence_488_nm_Ex.tiff,F01_s3_x2_y0_Fluorescence_561_nm_Ex.tiff,F01_s3_x2_y0_Fluorescence_638_nm_Ex.tiff,F01_s3_x2_y0_Fluorescence_730_nm_Ex.tiff
P102785-F01-4,P102785,F01,4,F01_s4_x0_y1_Fluorescence_405_nm_Ex.tiff,F01_s4_x0_y1_Fluorescence_488_nm_Ex.tiff,F01_s4_x0_y1_Fluorescence_561_nm_Ex.tiff,F01_s4_x0_y1_Fluorescence_638_nm_Ex.tiff,F01_s4_x0_y1_Fluorescence_730_nm_Ex.tiff
P102785-F01-5,P102785,F01,5,F01_s5_x1_y1_Fluorescence_405_nm_Ex.tiff,F01_s5_x1_y1_Fluorescence_488_nm_Ex.tiff,F01_s5_x1_y1_Fluorescence_561_nm_Ex.tiff,F01_s5_x1_y1_Fluorescence_638_nm_Ex.tiff,F01_s5_x1_y1_Fluorescence_730_nm_Ex.tiff
P102785-F01-6,P102785,F01,6,F01_s6_x2_y1_Fluorescence_405_nm_Ex.tiff,F01_s6_x2_y1_Fluorescence_488_nm_Ex.tiff,F01_s6_x2_y1_Fluorescence_561_nm_Ex.tiff,F01_s6_x2_y1_Fluorescence_638_nm_Ex.tiff,F01_s6_x2_y1_Fluorescence_730_nm_Ex.tiff
P102785-F01-7,P102785,F01,7,F01_s7_x0_y2_Fluorescence_405_nm_Ex.tiff,F01_s7_x0_y2_Fluorescence_488_nm_Ex.tiff,F01_s7_x0_y2_Fluorescence_561_nm_Ex.tiff,F01_s7_x0_y2_Fluorescence_638_nm_Ex.tiff,F01_s7_x0_y2_Fluorescence_730_nm_Ex.tiff
P102785-F01-8,P102785,F01,8,F01_s8_x1_y2_Fluorescence_405_nm_Ex.tiff,F01_s8_x1_y2_Fluorescence_488_nm_Ex.tiff,F01_s8_x1_y2_Fluorescence_561_nm_Ex.tiff,F01_s8_x1_y2_Fluorescence_638_nm_Ex.tiff,F01_s8_x1_y2_Fluorescence_730_nm_Ex.tiff
P102785-F01-9,P102785,F01,9,F01_s9_x2_y2_Fluorescence_405_nm_Ex.tiff,F01_s9_x2_y2_Fluorescence_488_nm_Ex.tiff,F01_s9_x2_y2_Fluorescence_561_nm_Ex.tiff,F01_s9_x2_y2_Fluorescence_638_nm_Ex.tiff,F01_s9_x2_y2_Fluorescence_730_nm_Ex.tiff
P102785-F02-1,P102785,F02,1,F02_s1_x0_y0_Fluorescence_405_nm_Ex.tiff,F02_s1_x0_y0_Fluorescence_488_nm_Ex.tiff,F02_s1_x0_y0_Fluorescence_561_nm_Ex.tiff,F02_s1_x0_y0_Fluorescence_638_nm_Ex.tiff,F02_s1_x0_y0_Fluorescence_730_nm_Ex.tiff
P102785-F02-2,P102785,F02,2,F02_s2_x1_y0_Fluorescence_405_nm_Ex.tiff,F02_s2_x1_y0_Fluorescence_488_nm_Ex.tiff,F02_s2_x1_y0_Fluorescence_561_nm_Ex.tiff,F02_s2_x1_y0_Fluorescence_638_nm_Ex.tiff,F02_s2_x1_y0_Fluorescence_730_nm_Ex.tiff
P102785-F02-3,P102785,F02,3,F02_s3_x2_y0_Fluorescence_405_nm_Ex.tiff,F02_s3_x2_y0_Fluorescence_488_nm_Ex.tiff,F02_s3_x2_y0_Fluorescence_561_nm_Ex.tiff,F02_s3_x2_y0_Fluorescence_638_nm_Ex.tiff,F02_s3_x2_y0_Fluorescence_730_nm_Ex.tiff
P102785-F02-4,P102785,F02,4,F02_s4_x0_y1_Fluorescence_405_nm_Ex.tiff,F02_s4_x0_y1_Fluorescence_488_nm_Ex.tiff,F02_s4_x0_y1_Fluorescence_561_nm_Ex.tiff,F02_s4_x0_y1_Fluorescence_638_nm_Ex.tiff,F02_s4_x0_y1_Fluorescence_730_nm_Ex.tiff
P102785-F02-5,P102785,F02,5,F02_s5_x1_y1_Fluorescence_405_nm_Ex.tiff,F02_s5_x1_y1_Fluorescence_488_nm_Ex.tiff,F02_s5_x1_y1_Fluorescence_561_nm_Ex.tiff,F02_s5_x1_y1_Fluorescence_638_nm_Ex.tiff,F02_s5_x1_y1_Fluorescence_730_nm_Ex.tiff
P102785-F02-6,P102785,F02,6,F02_s6_x2_y1_Fluorescence_405_nm_Ex.tiff,F02_s6_x2_y1_Fluorescence_488_nm_Ex.tiff,F02_s6_x2_y1_Fluorescence_561_nm_Ex.tiff,F02_s6_x2_y1_Fluorescence_638_nm_Ex.tiff,F02_s6_x2_y1_Fluorescence_730_nm_Ex.tiff
P102785-F02-7,P102785,F02,7,F02_s7_x0_y2_Fluorescence_405_nm_Ex.tiff,F02_s7_x0_y2_Fluorescence_488_nm_Ex.tiff,F02_s7_x0_y2_Fluorescence_561_nm_Ex.tiff,F02_s7_x0_y2_Fluorescence_638_nm_Ex.tiff,F02_s7_x0_y2_Fluorescence_730_nm_Ex.tiff
P102785-F02-8,P102785,F02,8,F02_s8_x1_y2_Fluorescence_405_nm_Ex.tiff,F02_s8_x1_y2_Fluorescence_488_nm_Ex.tiff,F02_s8_x1_y2_Fluorescence_561_nm_Ex.tiff,F02_s8_x1_y2_Fluorescence_638_nm_Ex.tiff,F02_s8_x1_y2_Fluorescence_730_nm_Ex.tiff
P102785-F02-9,P102785,F02,9,F02_s9_x2_y2_Fluorescence_405_nm_Ex.tiff,F02_s9_x2_y2_Fluorescence_488_nm_Ex.tiff,F02_s9_x2_y2_Fluorescence_561_nm_Ex.tiff,F02_s9_x2_y2_Fluorescence_638_nm_Ex.tiff,F02_s9_x2_y2_Fluorescence_730_nm_Ex.tiff
P102785-F04-1,P102785,F04,1,F04_s1_x0_y0_Fluorescence_405_nm_Ex.tiff,F04_s1_x0_y0_Fluorescence_488_nm_Ex.tiff,F04_s1_x0_y0_Fluorescence_561_nm_Ex.tiff,F04_s1_x0_y0_Fluorescence_638_nm_Ex.tiff,F04_s1_x0_y0_Fluorescence_730_nm_Ex.tiff
